Transporteur;Gare origine;Gare origine - code UIC;Gare destination;Gare destination - code UIC;Classe;Profil tarifaire;Type de place;Prix minimum;Prix maximum
Intercités de nuit à réservation obligatoire;CANNES;87757625;PARIS GARE DE LYON;87686006;2;Tarif Normal;couchette;29.0;175.0
Intercités de nuit à réservation obligatoire;BRETENOUX BIARS;87594762;PARIS BERCY;87686667;2;Tarif Normal;couchette;29.0;136.0
Intercités de nuit à réservation obligatoire;CAPDENAC;87613109;PARIS GARE DE LYON;87686006;2;Tarif Normal;couchette;29.0;136.0
Intercités de nuit à réservation obligatoire;CANNES;87757625;PARIS AUSTERLITZ;87547000;2;Tarif Normal;couchette;29.0;175.0
Intercités de nuit à réservation obligatoire;CARMAUX;87615625;PARIS AUSTERLITZ;87547000;2;Tarif Normal;couchette;29.0;149.0
Intercités de nuit à réservation obligatoire;CAUSSADE TARN ET GARONNE;87613356;PARIS AUSTERLITZ;87547000;2;Tarif Normal;couchette;29.0;142.0
Intercités de nuit à réservation obligatoire;CARMAUX;87615625;PARIS GARE DE LYON;87686006;2;Tarif Normal;couchette;29.0;149.0
Intercités de nuit à réservation obligatoire;CAUSSADE TARN ET GARONNE;87613356;PARIS GARE DE LYON;87686006;2;Tarif Normal;couchette;29.0;142.0
Intercités de nuit à réservation obligatoire;CHORGES;87763425;PARIS GARE DE LYON;87686006;2;Tarif Normal;couchette;29.0;160.0
Intercités de nuit à réservation obligatoire;CRANSAC;87613232;PARIS GARE DE LYON;87686006;2;Tarif Normal;couchette;29.0;149.0
Intercités de nuit à réservation obligatoire;CRANSAC;87613232;PARIS BERCY;87686667;2;Tarif Normal;couchette;29.0;149.0
Intercités de nuit à réservation obligatoire;DAX;87673202;PARIS AUSTERLITZ;87547000;2;Tarif Normal;couchette;29.0;142.0
Intercités de nuit à réservation obligatoire;DAX;87673202;LES AUBRAIS;87543017;2;Tarif Normal;couchette;29.0;142.0
Intercités de nuit à réservation obligatoire;ELNE;87784207;LES AUBRAIS;87543017;2;Tarif Normal;couchette;29.0;156.0
Intercités de nuit à réservation obligatoire;DAX;87673202;PARIS BERCY;87686667;2;Tarif Normal;couchette;29.0;142.0
Intercités de nuit à réservation obligatoire;EMBRUN;87763466;PARIS GARE DE LYON;87686006;2;Tarif Normal;couchette;29.0;160.0
Intercités de nuit à réservation obligatoire;DIE;87761841;PARIS AUSTERLITZ;87547000;2;Tarif Normal;couchette;29.0;140.0
Intercités de nuit à réservation obligatoire;FIGEAC;87613091;PARIS AUSTERLITZ;87547000;2;Tarif Normal;couchette;29.0;136.0
Intercités de nuit à réservation obligatoire;DIE;87761841;PARIS GARE DE LYON;87686006;2;Tarif Normal;couchette;29.0;140.0
Intercités de nuit à réservation obligatoire;GOURDON;87613141;PARIS AUSTERLITZ;87547000;2;Tarif Normal;couchette;29.0;134.0
Intercités de nuit à réservation obligatoire;FIGEAC;87613091;PARIS BERCY;87686667;2;Tarif Normal;couchette;29.0;136.0
Intercités de nuit à réservation obligatoire;GRAMAT;87613059;PARIS GARE DE LYON;87686006;2;Tarif Normal;couchette;29.0;136.0
Intercités de nuit à réservation obligatoire;FIGEAC;87613091;PARIS GARE DE LYON;87686006;2;Tarif Normal;couchette;29.0;136.0
Intercités de nuit à réservation obligatoire;HENDAYE;87677005;PARIS AUSTERLITZ;87547000;2;Tarif Normal;couchette;29.0;142.0
Intercités de nuit à réservation obligatoire;GOURDON;87613141;PARIS BERCY;87686667;2;Tarif Normal;couchette;29.0;134.0
Intercités de nuit à réservation obligatoire;LAROQUEBROU;87645135;PARIS GARE DE LYON;87686006;2;Tarif Normal;couchette;29.0;136.0
Intercités de nuit à réservation obligatoire;GRAMAT;87613059;LES AUBRAIS;87543017;2;Tarif Normal;couchette;29.0;123.0
Intercités de nuit à réservation obligatoire;LES AUBRAIS;87543017;BRIVE LA GAILLARDE;87594002;2;Tarif Normal;couchette;29.0;115.0
Intercités de nuit à réservation obligatoire;GRAMAT;87613059;PARIS BERCY;87686667;2;Tarif Normal;couchette;29.0;136.0
Intercités de nuit à réservation obligatoire;LES AUBRAIS;87543017;CERBERE;87785006;2;Tarif Normal;couchette;29.0;156.0
Intercités de nuit à réservation obligatoire;HENDAYE;87677005;PARIS BERCY;87686667;2;Tarif Normal;couchette;29.0;142.0
Intercités de nuit à réservation obligatoire;LES AUBRAIS;87543017;ST DENIS PRES MARTEL;87594572;2;Tarif Normal;couchette;29.0;123.0
Intercités de nuit à réservation obligatoire;HENDAYE;87677005;PARIS GARE DE LYON;87686006;2;Tarif Normal;couchette;29.0;142.0
Intercités de nuit à réservation obligatoire;LEUCATE LA FRANQUI;87781088;PARIS GARE DE LYON;87686006;2;Tarif Normal;couchette;29.0;165.0
Intercités de nuit à réservation obligatoire;IRUN FRANCE;87677914;LES AUBRAIS;87543017;2;Tarif Normal;couchette;29.0;142.0
Intercités de nuit à réservation obligatoire;LOURDES;87671339;PARIS GARE DE LYON;87686006;2;Tarif Normal;couchette;29.0;142.0
Intercités de nuit à réservation obligatoire;IRUN FRANCE;87677914;PARIS AUSTERLITZ;87547000;2;Tarif Normal;couchette;29.0;142.0
Intercités de nuit à réservation obligatoire;LUC EN DIOIS;87761874;PARIS AUSTERLITZ;87547000;2;Tarif Normal;couchette;29.0;140.0
Intercités de nuit à réservation obligatoire;IRUN FRANCE;87677914;PARIS GARE DE LYON;87686006;2;Tarif Normal;couchette;29.0;142.0
Intercités de nuit à réservation obligatoire;LUC EN DIOIS;87761874;PARIS BERCY;87686667;2;Tarif Normal;couchette;29.0;140.0
Intercités de nuit à réservation obligatoire;L'ARGENTIERE LES ECRINS   (05);87763557;PARIS AUSTERLITZ;87547000;2;Tarif Normal;couchette;29.0;160.0
Intercités de nuit à réservation obligatoire;LUZENAC GARANOU;87611558;PARIS BERCY;87686667;2;Tarif Normal;couchette;29.0;163.0
